"SenderActor","Action","ReceiverActor","Date","Latitude","Longitude","Country","Source"
"govt","repress","anti","2013-06-16",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",41.0605,28.9872,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-16",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-17",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-18",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-19",39.7767,30.5206,"Turkey","ICEWS"
"govt","repress","anti","2013-06-19",39.7767,30.5206,"Turkey","ICEWS"
"govt","repress","anti","2013-06-19",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-19",39.7767,30.5206,"Turkey","ICEWS"
"govt","repress","anti","2013-06-20",39.7767,30.5206,"Turkey","ICEWS"
"govt","repress","anti","2013-06-20",39.9199,32.8543,"Turkey","ICEWS"
